Id,Listing_URL,Name,Property_Type,Room_Type,Min_Nights,Max_Nights,Cancellation_Policy,Accomodates,Total_Bedrooms,Total_Beds,Availability_365,Price,Security_Deposit,Cleaning_fee,Guests_Included,Number_of_Reviews,Review_Scores,Amenities,Host_Id,Host_Name,Country,Longitude,Latitude,Is_location_exact
10299095,https://www.airbnb.com/rooms/10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,4,1125,moderate,1,1,1,0,71,0,20,1,1,80.0,"TV, Wifi, Kitchen, Pets live on this property, Cat(s), Elevator, Washer, Dryer, Fire extinguisher, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",52988408,Fernanda,Brazil,-43.17645081249057,-22.93848268819496,False
103161,https://www.airbnb.com/rooms/103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,2,300,strict_14_with_grace_period,2,1,2,363,175,300,90,2,117,96.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Luggage dropoff allowed, Long term stays allowed, Other",465278,Ade,United States,-73.96053,40.71577,True
10269320,https://www.airbnb.com/rooms/10269320,FloresRooms 3T,Apartment,Entire home/apt,2,1124,moderate,2,0,1,278,31,200,10,1,225,96.0,"TV, Cable TV, Internet, Wifi, Elevator, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets",51724179,Andreia,Portugal,-8.61205,41.14404,False
102995,https://www.airbnb.com/rooms/102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,21,30,moderate,3,1,3,5,212,275,120,1,45,93.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance",178043,Chas,United States,-73.9696,40.78558,True
10280433,https://www.airbnb.com/rooms/10280433,~Ao Lele~ Flying Cloud,Treehouse,Entire home/apt,2,30,strict_14_with_grace_period,2,1,1,165,185,300,80,2,103,99.0,"Internet, Wifi, Kitchen, Free parking on premises, Breakfast, Indoor fireplace, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Host greets you",52785887,Mike,United States,-155.21763,19.42151,False
10306879,https://www.airbnb.com/rooms/10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,10,90,flexible,4,1,2,363,933,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Hangers, Iron, Laptop friendly workspace",53027036,Paulo Cesar,Brazil,-43.36831676949888,-23.011117008024065,True
10423504,https://www.airbnb.com/rooms/10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,2,1125,strict_14_with_grace_period,8,3,6,0,399,1000,185,6,139,96.0,"TV, Internet, Wifi, Kitchen, Free parking on premises, Paid parking off premises, Smoking allowed, Pets allowed, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Bathtub, High chair, Fireplace guards, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed",2509326,Cat,Australia,151.27448,-33.8872,False
10359729,https://www.airbnb.com/rooms/10359729,,Apartment,Private room,1,1125,flexible,4,1,2,0,105,0,0,1,0,95.0,"Internet, Wifi, Kitchen, Smoking allowed, Doorman, Heating, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",53319251,Seda,Turkey,29.05108,41.08835,False
10317142,https://www.airbnb.com/rooms/10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,3,1125,strict_14_with_grace_period,14,4,10,229,795,1000,345,1,32,94.0,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Essentials, 24-hour check-in, Hair dryer, Iron, Laptop friendly workspace, Beachfront",53086419,Noah,United States,-157.91952,21.63549,True
10578580,https://www.airbnb.com/rooms/10578580,Panoramic Ocean View Studio in  Quiet Setting,Guesthouse,Entire home/apt,2,1125,strict_14_with_grace_period,2,1,1,323,120,200,100,1,114,95.0,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Pets live on this property, Free street parking, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Keypad, Hot water, Luggage dropoff allowed, Long term stays allowed",308899,Andrei,United States,-157.78578,21.29561,True
10664888,https://www.airbnb.com/rooms/10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,Apartment,Entire home/apt,2,28,strict_14_with_grace_period,4,0,2,243,55,150,25,2,62,97.0,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Step-free access, Wide doorway, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Host greets you, Paid parking on premises",35484736,Tim,Portugal,-8.61279,41.14106,False
10542174,https://www.airbnb.com/rooms/10542174,Luxury 1-Bdrm in Downtown Brooklyn,Apartment,Entire home/apt,3,30,strict_14_with_grace_period,2,1,1,0,144,250,150,1,1,95.0,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Doorman, Gym, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",10099253,Ashley,United States,-73.98102,40.69406,True
10570041,https://www.airbnb.com/rooms/10570041,Jardim Botânico Gourmet 2 bdroom,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,6,2,5,342,395,1000,300,4,9,91.0,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Gym, Elevator, Free street parking, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private living room, Changing table, Stair gates, Children’s books and toys, Window guards, Babysitter recommendations, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed",3665789,Roberta (Beta) Gatti,Brazil,-43.22076222600562,-22.96448811710617,False
1038163,https://www.airbnb.com/rooms/1038163,luxury apartment in istanbul taxsim,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1,3,317,269,0,60,3,135,91.0,"Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Heating, Family/kid friendly, Fire extinguisher, Essentials, Shampoo",5386341,Osman,Turkey,28.98538,41.03326,True
10448594,https://www.airbnb.com/rooms/10448594,Where Castles and Art meet the Sea,Apartment,Entire home/apt,5,1125,moderate,4,1,2,27,80,500,30,1,13,95.0,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Elevator, Hot tub, Indoor fireplace, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",53059934,Jose,Portugal,-8.68887,41.17544,False
10487917,https://www.airbnb.com/rooms/10487917,Heroísmo IV,Apartment,Entire home/apt,1,1125,moderate,2,0,1,309,29,0,10,2,31,89.0,"TV, Cable TV, Internet, Wifi, Kitchen, Free street parking, Heating, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, Long term stays allowed, Host greets you, Handheld shower head",9320470,Apartments2Enjoy,Portugal,-8.59275,41.1462,True
10488837,https://www.airbnb.com/rooms/10488837,Cozy House in Ortaköy,Apartment,Private room,1,1125,flexible,2,1,2,365,100,0,100,1,0,95.0,"Internet, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly, Washer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",53849209,Orcun,Turkey,29.02519,41.05197,True
1069531,https://www.airbnb.com/rooms/1069531,"Asia House, Garden Room, Princevile",Guest suite,Private room,3,21,strict_14_with_grace_period,2,1,1,276,139,200,85,2,167,93.0,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Hot tub, Suitable for events, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Host greets you",5884464,Coral,United States,-159.48653,22.22739,True
10545725,https://www.airbnb.com/rooms/10545725,Cozy bedroom Sagrada Familia,Apartment,Private room,2,1125,flexible,2,1,2,0,20,0,20,1,1,100.0,"TV, Internet, Wifi, Kitchen, Pets allowed, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Laptop friendly workspace",1929411,Rapha,Spain,2.17963,41.40087,True
10332161,https://www.airbnb.com/rooms/10332161,A large sunny bedroom,Apartment,Private room,3,1125,moderate,1,1,1,0,35,0,0,1,2,90.0,"Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, First aid kit, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",53169195,Ehssan,United States,-73.90052,40.85598,True
10612199,https://www.airbnb.com/rooms/10612199,Serene luxury in Harlem,Apartment,Private room,3,1125,moderate,1,1,1,339,80,100,50,1,10,100.0,"Wifi, Air conditioning, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bed linens, Extra pillows and blankets",54761069,Erika,United States,-73.95211,40.80708,True
10471178,https://www.airbnb.com/rooms/10471178,Rented Room,Apartment,Private room,1,1125,flexible,1,1,1,365,112,0,0,1,0,95.0,"Wifi, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Dryer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",53957975,Jercilene,Brazil,-43.17933175178738,-22.941321220162784,False
10519173,https://www.airbnb.com/rooms/10519173,Condomínio Praia Barra da Tijuca,Condominium,Entire home/apt,2,1125,strict_14_with_grace_period,6,2,5,172,351,0,0,1,18,95.0,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, First aid kit, Hangers, Hair dryer, Iron, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Stove, Long term stays allowed, Well-lit path to entrance, Other",54221119,Paula,Brazil,-43.32231287289854,-23.009702689174244,True
10677883,https://www.airbnb.com/rooms/10677883,Great location in Barcelona,Apartment,Entire home/apt,200,1125,strict_14_with_grace_period,5,4,4,358,31,100,7,2,2,60.0,"Internet, Air conditioning, Kitchen, Smoking allowed, Elevator, Family/kid friendly, Washer, Fire extinguisher, Hangers",6151720,Marina E Mickael,Spain,2.19057,41.41254,True
10373872,https://www.airbnb.com/rooms/10373872,Apartamento Mobiliado - Lgo do Machado,Apartment,Entire home/apt,30,365,strict_14_with_grace_period,4,1,2,316,149,1000,60,2,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Luggage dropoff allowed, Long term stays allowed",15152328,Marcelo,Brazil,-43.178886292069244,-22.931715899178695,False
10548991,https://www.airbnb.com/rooms/10548991,Jubilee By The Sea (Ocean Views),House,Entire home/apt,2,90,strict_14_with_grace_period,11,4,6,267,325,500,250,8,45,98.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Pack ’n Play/travel crib, Hot water, Other",54391530,Nate,United States,-155.97349,19.61318,False
10596036,https://www.airbnb.com/rooms/10596036,Apt Quarto e Sala amplo Laranjeiras,Apartment,Entire home/apt,5,1125,flexible,4,1,4,0,701,0,100,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Hangers, Iron, Laptop friendly workspace",47039858,Marianna,Brazil,-43.17974071338275,-22.9313871086666,False
1067052,https://www.airbnb.com/rooms/1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,House,Entire home/apt,3,25,moderate,2,1,1,352,72,100,12,2,18,96.0,"Wifi, Kitchen, Free parking on premises, Breakfast, Pets live on this property, Dog(s), Cat(s), Other pet(s), Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware",1121661,Sherri,United States,-155.02503,19.56081,True
10431455,https://www.airbnb.com/rooms/10431455,Sala e quarto em copacabana com cozinha americana,Apartment,Entire home/apt,4,1125,flexible,3,1,1,0,298,0,0,1,0,95.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Laptop friendly workspace, translation missing: en.hosting_amenity_50",53729453,Tamara,Brazil,-43.177948896979196,-22.963149303022142,True
10459480,https://www.airbnb.com/rooms/10459480,Greenwich Fun and Luxury,House,Entire home/apt,5,1125,flexible,6,4,4,365,999,0,0,1,0,95.0,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Indoor fireplace, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",45186586,Craig,Australia,151.18563,-33.8289,True
10486984,https://www.airbnb.com/rooms/10486984,Cheerful new renovated central apt,Apartment,Entire home/apt,3,1125,moderate,8,3,4,326,264,0,0,4,77,94.0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Suitable for events, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Crib, Hot water, Bed linens, Extra pillows and blankets, Long term stays allowed, Step-free access, Host greets you",22766460,Aybike,Turkey,28.97477,41.03735,False
10648267,https://www.airbnb.com/rooms/10648267,Lovely ap at Leblon beach,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,5,3,3,0,298,1000,160,1,1,100.0,"TV, Internet, Wifi, Kitchen, Buzzer/wireless intercom, Family/kid friendly, Essentials, Hangers, Laptop friendly workspace",54984412,Sonia,Brazil,-43.22120070184858,-22.984162872106157,False
10675315,https://www.airbnb.com/rooms/10675315,"Cozy, dreamy Mile End apartment",Apartment,Private room,2,1125,strict_14_with_grace_period,2,1,1,0,30,0,20,1,0,95.0,"TV, Wifi, Kitchen, Pets live on this property, Cat(s), Heating, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Laptop friendly workspace",5173928,Uma,Canada,-73.60137,45.52517,True
